4552, Note_off_c,69,64
4560, Note_on_c,72,64
4576, Note_off_c,72,64
4584, Note_on_c,74,64
4600, Note_off_c,74,64
4656, Note_on_c,75,64
4672, Note_off_c,75,64
4728, Note_on_c,74,64
4744, Note_off_c,74,64
4800, Note_on_c,72,64
4816, Note_off_c,72,64
4992, Note_on_c,72,64
5008, Note_off_c,72,64
5016, Note_on_c,72,64
5032, Note_off_c,72,64
5064, Note_on_c,72,64
5080, Note_off_c,72,64
5112, Note_on_c,72,64
5128, Note_off_c,72,64
5136, Note_on_c,74,64
5152, Note_off_c,74,64
5184, Note_on_c,76,64
5200, Note_off_c,76,64
5208, Note_on_c,72,64
5224, Note_off_c,72,64
5256, Note_on_c,69,64
5272, Note_off_c,69,64
5280, Note_on_c,67,64
5296, Note_off_c,67,64
5376, Note_on_c,72,64
5392, Note_off_c,72,64
5400, Note_on_c,72,64
5416, Note_off_c,72,64
5448, Note_on_c,72,64
5464, Note_off_c,72,64
5496, Note_on_c,72,64
5512, Note_off_c,72,64
5520, Note_on_c,74,64
5536, Note_off_c,74,64
5544, Note_on_c,76,64
5560, Note_off_c,76,64
5760, Note_on_c,72,64
5776, Note_off_c,72,64
5784, Note_on_c,72,64
5800, Note_off_c,72,64
5832, Note_on_c,72,64
5848, Note_off_c,72,64
5880, Note_on_c,72,64
5896, Note_off_c,72,64
5904, Note_on_c,74,64
5920, Note_off_c,74,64
5952, Note_on_c,76,64
5968, Note_off_c,76,64
5976, Note_on_c,72,64
5992, Note_off_c,72,64
6024, Note_on_c,69,64
6040, Note_off_c,69,64
6048, Note_on_c,67,64
6064, Note_off_c,67,64
6144, Note_on_c,76,64
6160, Note_off_c,76,64
6168, Note_on_c,76,64
6184, Note_off_c,76,64
6216, Note_on_c,76,64
6232, Note_off_c,76,64
6264, Note_on_c,72,64
6280, Note_off_c,72,64
6288, Note_on_c,76,64
6304, Note_off_c,76,64
6336, Note_on_c,79,64
6352, Note_off_c,79,64
6528, Note_on_c,72,64
6544, Note_off_c,72,64
6600, Note_on_c,67,64
6616, Note_off_c,67,64
6672, Note_on_c,64,64
6688, Note_off_c,64,64
6744, Note_on_c,69,64
6760, Note_off_c,69,64
6792, Note_on_c,71,64
6808, Note_off_c,71,64
6840, Note_on_c,70,64
6856, Note_off_c,70,64
6864, Note_on_c,69,64
6880, Note_off_c,69,64
6912, Note_on_c,67,64
6928, Note_off_c,67,64
6944, Note_on_c,76,64
6960, Note_off_c,76,64
6976, Note_on_c,79,64
6992, Note_off_c,79,64
7008, Note_on_c,81,64
7024, Note_off_c,81,64
7056, Note_on_c,77,64
7072, Note_off_c,77,64
7080, Note_on_c,79,64
7096, Note_off_c,79,64
7128, Note_on_c,76,64
7144, Note_off_c,76,64
7176, Note_on_c,72,64
7192, Note_off_c,72,64
7200, Note_on_c,74,64
7216, Note_off_c,74,64
7224, Note_on_c,71,64
7240, Note_off_c,71,64
7296, Note_on_c,72,64
7312, Note_off_c,72,64
7368, Note_on_c,67,64
7384, Note_off_c,67,64
7440, Note_on_c,64,64
7456, Note_off_c,64,64
7512, Note_on_c,69,64
7528, Note_off_c,69,64
7560, Note_on_c,71,64
7576, Note_off_c,71,64
7608, Note_on_c,70,64
7624, Note_off_c,70,64
7632, Note_on_c,69,64
7648, Note_off_c,69,64
7680, Note_on_c,67,64
7696, Note_off_c,67,64
7712, Note_on_c,76,64
7728, Note_off_c,76,64
7744, Note_on_c,79,64
7760, Note_off_c,79,64
7776, Note_on_c,81,64
7792, Note_off_c,81,64
7824, Note_on_c,77,64
7840, Note_off_c,77,64
7848, Note_on_c,79,64
7864, Note_off_c,79,64
7896, Note_on_c,76,64
7912, Note_off_c,76,64
7944, Note_on_c,72,64
7960, Note_off_c,72,64
7968, Note_on_c,74,64
7984, Note_off_c,74,64
7992, Note_on_c,71,64
8008, Note_off_c,71,64
8064, Note_on_c,76,64
8080, Note_off_c,76,64
8088, Note_on_c,72,64
8104, Note_off_c,72,64
8136, Note_on_c,67,64
8152, Note_off_c,67,64
8208, Note_on_c,68,64
8224, Note_off_c,68,64
8256, Note_on_c,69,64
8272, Note_off_c,69,64
8280, Note_on_c,77,64
8296, Note_off_c,77,64
8328, Note_on_c,77,64
8344, Note_off_c,77,64
8352, Note_on_c,69,64
8368, Note_off_c,69,64
8448, Note_on_c,71,64
8464, Note_off_c,71,64
8480, Note_on_c,81,64
8496, Note_off_c,81,64
8512, Note_on_c,81,64
8528, Note_off_c,81,64
8544, Note_on_c,81,64
8560, Note_off_c,81,64
8576, Note_on_c,79,64
8592, Note_off_c,79,64
8608, Note_on_c,77,64
8624, Note_off_c,77,64
8640, Note_on_c,76,64
8656, Note_off_c,76,64
8664, Note_on_c,72,64
8680, Note_off_c,72,64
8712, Note_on_c,69,64
8728, Note_off_c,69,64
8736, Note_on_c,67,64
8752, Note_off_c,67,64
8832, Note_on_c,76,64
8848, Note_off_c,76,64
8856, Note_on_c,72,64
8872, Note_off_c,72,64
8904, Note_on_c,67,64
8920, Note_off_c,67,64
8976, Note_on_c,68,64
8992, Note_off_c,68,64
9024, Note_on_c,69,64
9040, Note_off_c,69,64
9048, Note_on_c,77,64
9064, Note_off_c,77,64
9096, Note_on_c,77,64
9112, Note_off_c,77,64
9120, Note_on_c,69,64
9136, Note_off_c,69,64
9216, Note_on_c,71,64
9232, Note_off_c,71,64
9240, Note_on_c,77,64
9256, Note_off_c,77,64
9288, Note_on_c,77,64
9304, Note_off_c,77,64
9312, Note_on_c,77,64
9328, Note_off_c,77,64
9344, Note_on_c,76,64
9360, Note_off_c,76,64
9376, Note_on_c,74,64
9392, Note_off_c,74,64
9408, Note_on_c,72,64
9424, Note_off_c,72,64
9600, Note_on_c,76,64
9616, Note_off_c,76,64
9624, Note_on_c,72,64
9640, Note_off_c,72,64
9672, Note_on_c,67,64
9688, Note_off_c,67,64
9744, Note_on_c,68,64
9760, Note_off_c,68,64
9792, Note_on_c,69,64
9808, Note_off_c,69,64
9816, Note_on_c,77,64
9832, Note_off_c,77,64
9864, Note_on_c,77,64
9880, Note_off_c,77,64
9888, Note_on_c,69,64
9904, Note_off_c,69,64
9984, Note_on_c,71,64
10000, Note_off_c,71,64
10016, Note_on_c,81,64
10032, Note_off_c,81,64
10048, Note_on_c,81,64
10064, Note_off_c,81,64
10080, Note_on_c,81,64
10096, Note_off_c,81,64
10112, Note_on_c,79,64
10128, Note_off_c,79,64
10144, Note_on_c,77,64
10160, Note_off_c,77,64
10176, Note_on_c,76,64
10192, Note_off_c,76,64
10200, Note_on_c,72,64
10216, Note_off_c,72,64
10248, Note_on_c,69,64
10264, Note_off_c,69,64
10272, Note_on_c,67,64
10288, Note_off_c,67,64
10368, Note_on_c,76,64
10384, Note_off_c,76,64
10392, Note_on_c,72,64
10408, Note_off_c,72,64
10440, Note_on_c,67,64
10456, Note_off_c,67,64
10512, Note_on_c,68,64
10528, Note_off_c,68,64
10560, Note_on_c,69,64
10576, Note_off_c,69,64
10584, Note_on_c,77,64
10600, Note_off_c,77,64
10632, Note_on_c,77,64
10648, Note_off_c,77,64
10656, Note_on_c,69,64
10672, Note_off_c,69,64
10752, Note_on_c,71,64
10768, Note_off_c,71,64
10776, Note_on_c,77,64
10792, Note_off_c,77,64
10824, Note_on_c,77,64
10840, Note_off_c,77,64
10848, Note_on_c,77,64
10864, Note_off_c,77,64
10880, Note_on_c,76,64
10896, Note_off_c,76,64
10912, Note_on_c,74,64
10928, Note_off_c,74,64
10944, Note_on_c,72,64
10960, Note_off_c,72,64
11136, Note_on_c,72,64
11152, Note_off_c,72,64
11160, Note_on_c,72,64
11176, Note_off_c,72,64
11208, Note_on_c,72,64
11224, Note_off_c,72,64
11256, Note_on_c,72,64
11272, Note_off_c,72,64
11280, Note_on_c,74,64
11296, Note_off_c,74,64
11328, Note_on_c,76,64
11344, Note_off_c,76,64
11352, Note_on_c,72,64
11368, Note_off_c,72,64
11400, Note_on_c,69,64
11416, Note_off_c,69,64
11424, Note_on_c,67,64
11440, Note_off_c,67,64
11520, Note_on_c,72,64
11536, Note_off_c,72,64
11544, Note_on_c,72,64
11560, Note_off_c,72,64
11592, Note_on_c,72,64
11608, Note_off_c,72,64
11640, Note_on_c,72,64
11656, Note_off_c,72,64
11664, Note_on_c,74,64
11680, Note_off_c,74,64
11688, Note_on_c,76,64
11704, Note_off_c,76,64
11904, Note_on_c,72,64
11920, Note_off_c,72,64
11928, Note_on_c,72,64
11944, Note_off_c,72,64
11976, Note_on_c,72,64
11992, Note_off_c,72,64
12024, Note_on_c,72,64
12040, Note_off_c,72,64
12048, Note_on_c,74,64
12064, Note_off_c,74,64
12096, Note_on_c,76,64
12112, Note_off_c,76,64
12120, Note_on_c,72,64
12136, Note_off_c,72,64
12168, Note_on_c,69,64
12184, Note_off_c,69,64
12192, Note_on_c,67,64
12208, Note_off_c,67,64
12288, Note_on_c,76,64
12304, Note_off_c,76,64
12312, Note_on_c,76,64
12328, Note_off_c,76,64
12360, Note_on_c,76,64
12376, Note_off_c,76,64
12408, Note_on_c,72,64
12424, Note_off_c,72,64
12432, Note_on_c,76,64
12448, Note_off_c,76,64
12480, Note_on_c,79,64
12496, Note_off_c,79,64
12672, Note_on_c,76,64
12688, Note_off_c,76,64
12696, Note_on_c,72,64
12712, Note_off_c,72,64
12744, Note_on_c,67,64
12760, Note_off_c,67,64
12816, Note_on_c,68,64
12832, Note_off_c,68,64
12864, Note_on_c,69,64
12880, Note_off_c,69,64
12888, Note_on_c,77,64
12904, Note_off_c,77,64
12936, Note_on_c,77,64
12952, Note_off_c,77,64
12960, Note_on_c,69,64
12976, Note_off_c,69,64
13056, Note_on_c,71,64
13072, Note_off_c,71,64
13088, Note_on_c,81,64
13104, Note_off_c,81,64
13120, Note_on_c,81,64
13136, Note_off_c,81,64
13152, Note_on_c,81,64
13168, Note_off_c,81,64
13184, Note_on_c,79,64
13200, Note_off_c,79,64
13216, Note_on_c,77,64
13232, Note_off_c,77,64
13248, Note_on_c,76,64
13264, Note_off_c,76,64
13272, Note_on_c,72,64
13288, Note_off_c,72,64
13320, Note_on_c,69,64
13336, Note_off_c,69,64
13344, Note_on_c,67,64
13360, Note_off_c,67,64
13440, Note_on_c,76,64
13456, Note_off_c,76,64
13464, Note_on_c,72,64
13480, Note_off_c,72,64
13512, Note_on_c,67,64
13528, Note_off_c,67,64
13584, Note_on_c,68,64
13600, Note_off_c,68,64
13632, Note_on_c,69,64
13648, Note_off_c,69,64
13656, Note_on_c,77,64
13672, Note_off_c,77,64
13704, Note_on_c,77,64
13720, Note_off_c,77,64
13728, Note_on_c,69,64
13744, Note_off_c,69,64
13824, Note_on_c,71,64
13840, Note_off_c,71,64
13848, Note_on_c,77,64
13864, Note_off_c,77,64
13896, Note_on_c,77,64
13912, Note_off_c,77,64
13920, Note_on_c,77,64
13936, Note_off_c,77,64
13952, Note_on_c,76,64
13968, Note_off_c,76,64
13984, Note_on_c,74,64
14000, Note_off_c,74,64
14016, Note_on_c,72,64
14032, Note_off_c,72,64
